Id,Firstname,Surname,Borncountry,Borncountry code,Born city,Gender,Year,Category,Motivation,Organization name,Organization city,Organization country,latitude,longitude
401,Konrad,Lorenz,Austria,AT,Vienna,male,1973,Medicine,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns""",Konrad-Lorenz-Institut der Österreichischen Akademie der Wissen­schaften Forschungsstelle für Ethologie,Altenberg; Grünau im Almtal,Austria,47.58575716,14.13054447
405,George E.,Palade,Romania,RO,Iasi,male,1974,Medicine,"""for their discoveries concerning the structural and functional organization of the cell""",Yale University School of Medicine,New Haven CT,USA,45.68753334,-112.4943339
468,Bertha,von Suttner,Austrian Empire (now Czech Republic),CZ,Prague,female,1905,Peace,"""for her audacity to oppose the horrors of war""",,,,,
483,Woodrow,Wilson,USA,US,Staunton VA,male,1919,Peace,"""for his role as founder of the League of Nations""",,,,,
703,Trygve,Haavelmo,Norway,NO,Skedsmo,male,1989,Economics,"""for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures""",University of Oslo,Oslo,Norway,68.79582817,15.41070269
726,Zhores,Alferov,USSR (now Belarus),BY,Vitebsk Belorussia,male,2000,Physics,"""for developing semiconductor heterostructures used in high-speed- and opto-electronics""",A.F. Ioffe Physico-Technical Institute,St. Petersburg,Russia,61.98434174,96.69345577
729,Alan,Heeger,USA,US,Sioux City IA,male,2000,Chemistry,"""for the discovery and development of conductive polymers""",University of California,Santa Barbara CA,USA,45.68753334,-112.4943339
753,Raymond,Davis Jr.,USA,US,Washington DC,male,2002,Physics,"""for pioneering contributions to astrophysics in particular for the detection of cosmic neutrinos""",University of Pennsylvania,Philadelphia PA,USA,45.68753334,-112.4943339
778,Frank,Wilczek,USA,US,New York NY,male,2004,Physics,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
796,Richard R.,Schrock,USA,US,Berne IN,male,2005,Chemistry,"""for the development of the metathesis method in organic synthesis""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
850,Konstantin,Novoselov,Russia,RU,Nizhny Tagil,male,2010,Physics,"""for groundbreaking experiments regarding the two-dimensional material graphene""",University of Manchester,Manchester,United Kingdom,,
868,Tomas,Tranströmer,Sweden,SE,Stockholm,male,2011,Literature,"""because through his condensed translucent images he gives us fresh access to reality""",,,,,
945,Joachim,Frank,Germany,DE,Siegen,male,2017,Chemistry,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",Columbia University,New York NY,USA,45.68753334,-112.4943339
994,World Food Programme,,,,,org,2020,Peace,"""for its efforts to combat hunger for its contribution to bettering conditions for peace in conflict-affected areas and for acting as a driving force in efforts to prevent the use of hunger as a weapon of war and conflict""",,,,,
997,David,Julius,USA,US,New York NY,male,2021,Medicine,"""for their discoveries of receptors for temperature and touch""",University of California,San Francisco CA,USA,45.68753334,-112.4943339
421,George D.,Snell,USA,US,Bradford MA,male,1980,Medicine,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",Jackson Laboratory,Bar Harbor ME,USA,45.68753334,-112.4943339
458,Robert F.,Furchgott,USA,US,Charleston SC,male,1998,Medicine,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system""",SUNY Health Science Center,Brooklyn NY,USA,45.68753334,-112.4943339
500,Carl,von Ossietzky,Germany,DE,Hamburg,male,1935,Peace,"""for his burning love for freedom of thought and expression and his valuable contribution to the cause of peace""",,,,,
526,René,Cassin,France,FR,Bayonne,male,1968,Peace,"""for his struggle to ensure the rights of man as stipulated in the UN Declaration""",,,,,
556,F.W.,de Klerk,South Africa,ZA,Johannesburg,male,1993,Peace,"""for their work for the peaceful termination of the apartheid regime and for laying the foundations for a new democratic South Africa""",,,,,
634,John,Steinbeck,USA,US,Salinas CA,male,1962,Literature,"""for his realistic and imaginative writings combining as they do sympathetic humour and keen social perception""",,,,,
659,Gabriel,García Márquez,Colombia,CO,Aracataca,male,1982,Literature,"""for his novels and short stories in which the fantastic and the realistic are combined in a richly composed world of imagination reflecting a continent's life and conflicts""",,,,,
680,Simon,Kuznets,Russian Empire (now Belarus),BY,Pinsk,male,1971,Economics,"""for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
700,James M.,Buchanan Jr.,USA,US,Murfreesboro TN,male,1986,Economics,"""for his development of the contractual and constitutional bases for the theory of economic and political decision-making""",Center for Study of Public Choice,Fairfax VA,USA,45.68753334,-112.4943339
727,Herbert,Kroemer,Germany,DE,Weimar,male,2000,Physics,"""for developing semiconductor heterostructures used in high-speed- and opto-electronics""",University of California,Santa Barbara CA,USA,45.68753334,-112.4943339
736,Tim,Hunt,United Kingdom,GB,Neston,male,2001,Medicine,"""for their discoveries of key regulators of the cell cycle""",Imperial Cancer Research Fund,London,United Kingdom,,
764,Paul C.,Lauterbur,USA,US,Sidney OH,male,2003,Medicine,"""for their discoveries concerning magnetic resonance imaging""",University of Illinois,Urbana IL,USA,45.68753334,-112.4943339
826,Yoichiro,Nambu,Japan,JP,Tokyo,male,2008,Physics,"""for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics""",Enrico Fermi Institute University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
857,Dale T.,Mortensen,USA,US,Enterprise OR,male,2010,Economics,"""for their analysis of markets with search frictions""",Northwestern University,Evanston IL,USA,45.68753334,-112.4943339
893,Organisation for the Prohibition of Chemical Weapons,,,,,org,2013,Peace,"""for its extensive efforts to eliminate chemical weapons""",,,,,
920,Arthur B.,McDonald,Canada,CA,Sydney,male,2015,Physics,"""for the discovery of neutrino oscillations which shows that neutrinos have mass""",Queen's University,Kingston,Canada,61.37656007,-98.29453737
923,Aziz,Sancar,Turkey,TR,Savur,male,2015,Chemistry,"""for mechanistic studies of DNA repair""",University of North Carolina,Chapel Hill NC,USA,45.68753334,-112.4943339
981,Abiy,Ahmed Ali,Ethiopia,ET,Beshasha,male,2019,Peace,"""for his efforts to achieve peace and international cooperation and in particular for his decisive initiative to resolve the border conflict with neighbouring Eritrea""",,,,,
1004,Abdulrazak,Gurnah,,,,male,2021,Literature,"""for his uncompromising and compassionate penetration of the effects of colonialism and the fate of the refugee in the gulf between cultures and continents""",,,,,
132,Leon M.,Lederman,USA,US,New York NY,male,1988,Physics,"""for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino""",Fermi National Accelerator Laboratory,Batavia IL,USA,45.68753334,-112.4943339
173,Paul,Sabatier,France,FR,Carcassonne,male,1912,Chemistry,"""for his method of hydrogenating organic compounds in the presence of finely disintegrated metals whereby the progress of organic chemistry has been greatly advanced in recent years""",Toulouse University,Toulouse,France,42.18202918,-2.754422149
178,Walther,Nernst,Prussia (now Poland),PL,Briesen (now W?brze?no),male,1920,Chemistry,"""in recognition of his work in thermochemistry""",Berlin University,Berlin,Germany,51.10627344,10.38171087
208,Arne,Tiselius,Sweden,SE,Stockholm,male,1948,Chemistry,"""for his research on electrophoresis and adsorption analysis especially for his discoveries concerning the complex nature of the serum proteins""",Uppsala University,Uppsala,Sweden,62.7773784,16.75428435
223,Jaroslav,Heyrovsky,Austria-Hungary (now Czech Republic),CZ,Prague,male,1959,Chemistry,"""for his discovery and development of the polarographic methods of analysis""",Polarographic Institute of the Czechoslovak Academy of Science,Prague,Czechoslovakia (now Czech Republic),49.73244591,15.31408478
302,Paul,Ehrlich,Prussia (now Poland),PL,Strehlen (now Strzelin),male,1908,Medicine,"""in recognition of their work on immunity""",Goettingen University,Göttingen,Germany,51.10627344,10.38171087
310,August,Krogh,Denmark,DK,Grenå,male,1920,Medicine,"""for his discovery of the capillary motor regulating mechanism""",Copenhagen University,Copenhagen,Denmark,55.96592133,10.050229
315,Willem,Einthoven,Java Dutch East Indies (now Indonesia),ID,Semarang,male,1924,Medicine,"""for his discovery of the mechanism of the electrocardiogram""",Leiden University,Leiden,the Netherlands,52.07241686,5.221591771
53,Patrick M.S.,Blackett,United Kingdom,GB,London,male,1948,Physics,"""for his development of the Wilson cloud chamber method and his discoveries therewith in the fields of nuclear physics and cosmic radiation""",Victoria University,Manchester,United Kingdom,,
66,John,Bardeen,USA,US,Madison WI,male,1972,Physics,"""for their jointly developed theory of superconductivity usually called the BCS-theory""",University of Illinois,Urbana IL,USA,45.68753334,-112.4943339
67,Walter H.,Brattain,China,CN,Amoy,male,1956,Physics,"""for their researches on semiconductors and their discovery of the transistor effect""",Bell Telephone Laboratories,Murray Hill NJ,USA,45.68753334,-112.4943339
102,Aage N.,Bohr,Denmark,DK,Copenhagen,male,1975,Physics,"""for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection""",Niels Bohr Institute,Copenhagen,Denmark,55.96592133,10.050229
23,Max,Planck,Schleswig (now Germany),DE,Kiel,male,1918,Physics,"""in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta""",Berlin University,Berlin,Germany,51.10627344,10.38171087
24,Johannes,Stark,Germany,DE,Schickenhof,male,1919,Physics,"""for his discovery of the Doppler effect in canal rays and the splitting of spectral lines in electric fields""",Greifswald University,Greifswald,Germany,51.10627344,10.38171087
77,Lev,Landau,Russian Empire (now Azerbaijan),AZ,Baku,male,1962,Physics,"""for his pioneering theories for condensed matter especially liquid helium""",Academy of Sciences,Moscow,USSR (now Russia),61.98434174,96.69345577
112,Robert Woodrow,Wilson,USA,US,Houston TX,male,1978,Physics,"""for their discovery of cosmic microwave background radiation""",Bell Laboratories,Holmdel NJ,USA,45.68753334,-112.4943339
167,Ernest,Rutherford,New Zealand,NZ,Nelson,male,1908,Chemistry,"""for his investigations into the disintegration of the elements and the chemistry of radioactive substances""",Victoria University,Manchester,United Kingdom,,
185,Adolf,Windaus,Germany,DE,Berlin,male,1928,Chemistry,"""for the services rendered through his research into the constitution of the sterols and their connection with the vitamins""",Goettingen University,Göttingen,Germany,51.10627344,10.38171087
194,Irène,Joliot-Curie,France,FR,Paris,female,1935,Chemistry,"""in recognition of their synthesis of new radioactive elements""",Institut du Radium,Paris,France,42.18202918,-2.754422149
435,Rita,Levi-Montalcini,Italy,IT,Turin,female,1986,Medicine,"""for their discoveries of growth factors""",Institute of Cell Biology of the C.N.R.,Rome,Italy,42.78644501,12.07238918
452,Edward B.,Lewis,USA,US,Wilkes-Barre PA,male,1995,Medicine,"""for their discoveries concerning the genetic control of early embryonic development""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
459,Louis J.,Ignarro,USA,US,Brooklyn NY,male,1998,Medicine,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system""",University of California School of Medicine,Los Angeles CA,USA,45.68753334,-112.4943339
523,League of Red Cross Societies,,,,,org,1963,Peace,"""for promoting the principles of the Geneva Convention and cooperation with the UN""",,,,,
537,Amnesty International,,,,,org,1977,Peace,"""for worldwide respect for human rights""",,,,,
